vote_account,msol_votes
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,34430.862964325
4K4qpgksvHbKnk8mpMNncHxihMN1ayidQ8odqJKaN7mH,1.789913578
4qvFxnUXYjBdcviCwVV7gKcGJMCENEBfS82hSLJUhyvu,0
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,81.27162996599999
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,0.448528607
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,9991.07734283
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,782.9266119069999
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,6774.124144196
76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,179.11753979
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,25914.277921567
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,843.652454935
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,12218.441543101
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,62.263279862000005
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,927.320455497
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,1715.511123572
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,604.707500486
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,23224.22424354
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,149.106329323
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,91.164183454
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,280000.035578393
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,6.21222287
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,468617.7839421286
ExArtqMtiiuwjReNHtjjuA246ydbvdKoyt7dMnjdpmpB,0
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,512.052988647
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,55.574354346
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,0
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,0.000233747
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,0
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,2.30835564
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,0.000120279
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,4116.462860347001
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,5.356031689
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,1888.369817548
J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,822.2207506940001
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,1727.347091432
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,3900.668178892
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,60.615138357999996
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,0.002667831
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,53.378728109
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,10301.533215584
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,0.09
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,2243.7148499560003
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,507.147346537
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,55050.213271133005
