vote_account,msol_votes
1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm,771.4372444429999
22JsmBbjuGHRypQd46LNGi74z2L23vyefFb3cA4fYW1H,1.0432968240000002
26pV97Ce83ZQ6Kz9XT4td8tdoUFPTng8Fb8gPyc53dJx,0.596057516
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,60191.479122497
2bm3fmyLq12943jC1UePUcvFho7y1bUik8PisvsRc2yq,1.009254433
34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs,2.893187097
3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g,13.428715533
4K4qpgksvHbKnk8mpMNncHxihMN1ayidQ8odqJKaN7mH,0
4qvFxnUXYjBdcviCwVV7gKcGJMCENEBfS82hSLJUhyvu,21.03058927
54LAJpkmdovUQPRqE4pyDXHRfHpVJqT5MjwEmAEVBboY,2e-09
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,0
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,1e-09
5nH6sYJNSa71DCBQHgRCsX1dh5W1bWrUPeYieo9xyZ7f,870.164765746
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,12831.189449142
6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn,9591.610622091
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,15.262732656
6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m,251.29652738299998
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,4694.105898477001
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,0.018
76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,0.003836996
76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857,5.860599596
7DrGM5rSgw8iCnXNxgjfmy4GFy6PuKu3gsujT5TjcDaA,0.043487728
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,18057.495388406
7bshVP74UGL7gn6CTEztizxKsZrcmwPmB4rT1tVbU3vH,91.564182973
81LF3sFyx9aANNhZPTyPEULKHV1mTqd3qho7ZLQghNJL,1e-09
8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P,914.291790797
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,958.335094968
9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x,8.845912247
9QU2QSxhb24FUX3Tu2FpczXjpK3VYrvRudywSZaM29mF,28.701434237
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,143.972515687
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,0
A9igcq5tcmPjg8gy3soDnrmCMwXT3pmeFx3oojFjTfwc,264.23556367000003
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,68.386201599
AXA7ztxJGz77RHmocYQ6MEbPYHbpc3TmhtQqZGrdzqo1,289.038619202
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,108.745038995
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,111.91625699199999
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,228.909315587
B9NiU9ZL3Jo2WkZA1X35sSpeyZXxLJpBi7B5Sah7zUQJ,4.421112457
BARLL1NvF3jPHQ3zb82q1v5m6uewcpkgRBYVNufQMWjo,43.555331791
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,43.234849294
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,1077.242590185
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,0.870773764
BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,0
CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY,1e-09
CULmqn9u8zZGorkdY74353UBNUhZK7s7oiZS6KN6sFnz,2.001975581
CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1,4096.060086925
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,0.1
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,3651.986934923
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1217.531925857
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,171.665670903
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,19.716011313000003
