"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",435619.28717838,453262.493926606,0.0011699343804106,0.0307449862478706,0.0307449862478706,0,372387.7,"ALLNODES",0,0,0.994201339718769,0.959916546438477,0.957638525290824,290,833,26,0.963438806060328,0,"",1,1,11,1,1,0,0,26576,26576
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",54997.860207515,57038.4655964202,0.000147224946755462,0.0346457083517506,0.0300839442657002,0,371950.9,"MWAY",25152661503971,0,0.999270294586216,0.960778372993901,0.956515243002373,168,790,28,0.963420876322313,0,"",1,1,12,1,1,0.000727286719121512,680,26575,27255
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",432791.17395343,447102.26494114,0.0125909454509163,0.0691958051543753,0.0691958051543753,0,378692,"RELIABLESITE",1000000000000,0,0.937594264676839,0.90978669431834,0.973850770096415,854,2455,8,0.963344840356628,0,"",1,1,13,1,1,0.0000289268000737386,27,26573,26600
"BACKboNezqTz4fKH3x26e6xVXL4r9ApVoBL5x9qfj1oS",28325.620768777,33770.252829213,0.0000871913018101933,0.0223611111111111,0.0171780717057881,0,370129.9,"EVERYWHERE-WIRELESS-LLC",0,0,0.999567845216671,0.977604269068647,0.951832328516866,160,281,35,0.961158711128512,0,"",1,1,14,1,1,0,0,26513,26513
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",141137.579985882,143711.382830245,0.00272801709894593,0.0304263077057195,0.0302658949402817,0,371653.4,"OOO NIIR-RadioNet",0,0,0.986478861837855,0.960541156709064,0.955750186956553,374,809,29,0.960846211534639,0,"",1,1,15,1,1,0,0,26504,26504
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",64884.299165835,68433.7795497665,0.00287520936246158,0.102074675324675,0.0599249515563318,0,372283.8,"ORACLE-BMC-31898",0,0,0.985749318415211,0.921873472522659,0.957371334288603,404,2082,27,0.959006573249163,0,"",1,1,16,1,1,0,0,26453,26453
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",213441.044497844,217455.812987952,0.000775453441774298,0.0257613714337016,0.0257613714337016,0,369399.6,"23M GmbH",0,0,0.996156544206195,0.966413882015789,0.949954276650438,246,582,38,0.958328441302505,0,"",1,1,17,1,1,0,0,26435,26435
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",211009.899418845,213232.771604307,0.00249675651983912,0.0375535731302161,0.0375535731302161,1,370617.984,"Amarutu Technology Ltd",0,0,0.987625081281555,0.951039922656055,0.953087493609532,362,1208,32,0.958243463178037,0,"",1,1,18,1,1,0,0,26432,26432
"LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq",100754.10700184,106198.349574565,0.000375686152582976,0.110157915898252,0.0604110361406915,1,370898.676,"STACKPATH",35293595309016,0,0.998137949950298,0.921239744840784,0.953809325917476,210,2100,31,0.958123761839703,0,"",1,1,19,1,1,0.00102050676844582,954,26429,27383
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",108614.555853818,123033.459781489,0.000317484295497377,0.0422724642276519,0.0397920095783168,0,368666.1,"TEXASNET-ASN",0,0,0.998426421511291,0.948121584599421,0.948067995609735,196,1305,39,0.955819567978412,0,"",1,1,20,1,1,0,0,26365,26365
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",119325.168640943,131111.408771993,0.00911841619003372,0.043681007210419,0.0355239743538783,0,370449.3,"Inetcom LLC",0,0,0.954805501339039,0.953685990787099,0.952653702974126,650,1096,33,0.953064155631264,0,"",1,1,21,1,1,0,0,26289,26289
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",63663.38878523,64940.554891297,0.0278354844543169,0.0265913781780655,0.0201181754838577,0,376252.2,"LATITUDE-SH",3083323237488630,0,0.862036263899336,0.973771139585218,0.967576539035603,1265,370,11,0.951816081364609,0,"",1,1,22,1,1,0.0891530290572451,83342,26255,109597
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",41482.75752218,44386.9601117819,0.0278354844543169,0.0262745098039216,0.0218418301390187,0,373833.8,"LATITUDE-SH",0,0,0.862036263899336,0.971523942895351,0.96135734057775,1265,435,21,0.94685922126704,0,"",1,1,23,1,1,0,0,26118,26118
"DDBCYLw8kkN8ZLHsBeT42YvEz5F6eq57zqaLCyLzFQnG",67.502032329,29053.0540299819,0.0278354844543169,0.0170535714285714,0.0139638273809802,0,373380,"LATITUDE-SH",0,0,0.862036263899336,0.981794806416431,0.960190340800966,1265,207,23,0.946751595555751,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000,NOT_ELIGIBLE_MNDE_STAKE_MIN_STAKE_BELOW_100",0,0,24,0,0,0,0,0,0
"AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA",148589.623089174,153103.841499384,0.0278354844543169,0.0324561364140453,0.0324561364140453,0,374264.9,"LATITUDE-SH",0,0,0.862036263899336,0.957685652345057,0.962465964649525,1265,924,16,0.946647525126075,0,"",1,1,25,1,1,0,0,26112,26112
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",1001506.91396637,1006694.1421173,0.0278354844543169,0.038800613944031,0.038800613944031,0,374180.8,"LATITUDE-SH",3787393393427080,0,0.862036263899336,0.949414106266128,0.962249691663126,1265,1256,17,0.945844888515082,0,"",1,1,26,1,1,0.100000002744478,93482,26090,119572
"BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2",4216720.95799901,4236289.83323735,0.0110621681593493,0.0388465413354201,0.0388465413354201,5,367647.815,"HURRICANE",0,0,0.945171493201695,0.949354228911001,0.945449356632869,843,1259,40,0.945706983203314,0,"",1,1,27,1,1,0,0,26087,26087
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",14722.464199014,40168.6996032535,0.000103658768249523,0.179540149393091,0.0453928364884933,0,362853.4,"CENTURYLINK-US-LEGACY-QWEST",0,0,0.999486225900944,0.940819565221359,0.933119957702044,165,1566,47,0.943922430311053,0,"",1,1,28,1,1,0,0,26037,26037
"CEUNARH523wjP3WWMapXFgUyYrKEgu9cm9sYLF9rNJpB",35005.168225101,36775.7180383033,0.0000949230716669144,0.0684920634920635,0.0400246094531141,10,362123.867,"Syn hf",0,0,0.999529523488955,0.947818334950691,0.931243878265825,161,1314,51,0.943024320352835,0,"",1,1,29,1,1,0,0,26013,26013
"73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD",20132.593644619,22094.091802214,0.0278354844543169,0.0610714285714286,0.0183052161094636,0,370201.3,"LATITUDE-SH",0,0,0.862036263899336,0.976134766366723,0.952015941967863,1265,308,34,0.940028208757233,0,"",1,1,30,1,1,0,0,25930,25930
"ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142",23619.106347409,27019.7958861771,0.0278354844543169,0.0336195054945055,0.0161077251698523,7,370018.505,"LATITUDE-SH",7483300878477,0,0.862036263899336,0.978999722145842,0.951545863245525,1265,260,36,0.939886990953828,0,"",1,1,31,1,1,0.000216374660134113,202,25926,26128
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",6448291.24113011,6462617.76189222,0.0325133739833833,0.033996642083215,0.033996642083215,1,371140.209,"AMAZON-AES",0,0,0.838850782160897,0.955677234225966,0.954430456276854,1288,1012,30,0.936744873947408,0,"",1,1,32,1,1,0,0,25839,25839
"RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh",72507.045234836,74534.3680159921,0.000192365831775055,0.0273896650734886,0.0260435131056409,4,357027.936,"MARKLEY-NETWORK-SERVICES",0,0,0.999046558399465,0.966046042768317,0.918139095675466,176,598,71,0.934271547409377,0,"",1,1,33,1,1,0,0,25771,25771
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",339036.280151392,361885.224447358,0.0125909454509163,0.0871903866842005,0.0871903866842005,0,364108.8,"RELIABLESITE",0,0,0.937594264676839,0.886326447262294,0.936348365634557,854,2459,44,0.932692202535503,0,"",1,1,34,1,1,0,0,25728,25728
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo",131806.039745076,135139.837831176,0.00280100987656469,0.0298970817154135,0.0298970817154135,6,357040.67,"JSC ER-Telecom Holding",0,0,0.986117080589708,0.961021993085203,0.918171842645844,390,776,70,0.931921121594081,0,"",1,1,35,1,1,0,0,25706,25706
"popBKwvD4E2muAkrW6xpcqrAjahaDG2s69BaknDqTBC",3541.633303009,29502.7069095675,0.00287520936246158,0.135413165266106,0.0486033850390531,0,357984.5,"ORACLE-BMC-31898",7163414525398,0,0.985749318415211,0.936633846200513,0.920599011881899,404,1696,69,0.931855584757687,0,"",1,1,36,1,1,0.000207125768649436,194,25704,25898
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",116804.796073217,143636.387964527,0.000370868276992273,0.0603813908324439,0.0401285700643877,8,356153.72,"Informacines sistemos ir technologijos, UAB",6248591060688,0,0.998161829258656,0.947682797393425,0.915890946982516,209,1317,72,0.930993532748915,0,"",1,1,37,1,1,0.000180696443724379,169,25681,25850
"8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp",243007.132870708,249131.98767676,0.00064305735982192,0.0304160132952703,0.0304160132952703,5,355710.495,"Blix Solutions AS",0,0,0.996812751865926,0.96034544147724,0.914751142055092,238,816,76,0.930883258904617,0,"",1,1,38,1,1,0,0,25678,25678
"7DrGM5rSgw8iCnXNxgjfmy4GFy6PuKu3gsujT5TjcDaA",140067.016117579,142474.80166585,0.00124907384661303,0.0359645815651367,0.033843717927809,5,355426.445,"Psittacus Systems LIMITED",0,0,0.993809093036366,0.955876607490675,0.914020674257394,299,998,82,0.929515502779796,0,"",1,1,39,1,1,0,0,25640,25640
"FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU",24992.297454779,26355.3326755288,0.000104669871273175,0.0672916666666667,0.0332795758662931,5,354946.98,"Netrouting",0,0,0.999481214472062,0.956612101790219,0.912787673931313,166,963,87,0.929496251542114,0,"",1,1,40,1,1,0,0,25639,25639
"FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa",137629.621551199,140322.429856716,0.000362210638305354,0.0319961987436599,0.0319961987436599,5,354796.31,"uvensys GmbH",0,0,0.998204739960678,0.958285291261902,0.912400208403838,208,899,89,0.929130527324742,0,"",1,1,41,1,1,0,0,25629,25629
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx",228.980330603,4318.2065587872,0.0000111925045326208,0,0,6,351423.324,"TELUS Communications",0,0,0.999944525494278,1,0.903726180397901,154,1,106,0.925934681151351,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000",0,0,42,0,1,0,0,0,0
"BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg",235585.4830036,295796.5479839,0.00164976494387747,0.0361950784396215,0.0361950784396215,5,353719.01,"01node Staking Services S.r.l.",0,0,0.991823108531889,0.95281104586961,0.909629805452034,322,1128,92,0.925596562881056,0,"",1,1,43,1,1,0,0,25532,25532
"H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb",24382.599890408,27198.3323755135,0.000375686152582976,0.0832142857142857,0.0448434016505622,5,352998.625,"STACKPATH",0,0,0.998137949950298,0.941535885132311,0.907777251167771,210,1547,96,0.924275715131586,0,"",1,1,44,1,1,0,0,25495,25495
"BEARSLRLiizzRK7oJzhDUoPCzP1EG7Xt1WqCLL7zeN81",53014.098041614,56660.6474168514,0.0278354844543169,0.0350188371569951,0.0345209457212307,2,362785.514,"LATITUDE-SH",0,0,0.862036263899336,0.954993678853487,0.932945380913047,1265,1040,48,0.923732308906356,0,"",1,1,45,1,1,0,0,25480,25480
"F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB",86801.57437739,92357.0074401144,0.000238433001473141,0.0344840610405127,0.0237785687629472,5,351409.56,"I P House Limited",0,0,0.998818231177297,0.96899894021468,0.903690784662053,190,488,107,0.923349480706909,0,"",1,1,46,1,1,0,0,25470,25470
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",238983.996227231,261968.222441801,0.00317863254071766,0.0396841746326444,0.0396841746326444,5,352890.895,"M247 Europe SRL",0,0,0.984245432418168,0.94826217327955,0.907500210872591,433,1301,97,0.922442703603215,0,"",1,1,47,1,1,0,0,25445,25445
"EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z",224395.924533216,255117.257190025,0.0278354844543169,0.0616771329509247,0.0616771329509247,0,363486.6,"LATITUDE-SH",0,0,0.862036263899336,0.919589084395265,0.934748305561584,1265,2126,46,0.922395743677676,0,"",1,1,48,1,1,0,0,25443,25443
"cvotehJbE3GoPGWWFGTPLfZev1XAeAUopH7Uh5CzXnS",10698.215781212,28280.6839492091,0.0019825487008834,0.243782051282051,0.0473512579441897,2,352720.522,"HVC-AS",0,0,0.990173699824614,0.938266293776044,0.907062076776139,335,1657,98,0.922248804706666,0,"",1,1,49,1,1,0,0,25439,25439
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",18913.111619444,20897.9757077473,0.00211836328346207,0.028125,0.0187382196753468,6,350763.27,"Latitude.sh LTDA",4000000000000,0,0.989500548715632,0.975570242506308,0.902028774336497,345,315,111,0.921143006407888,0,"",1,1,50,1,1,0.000115652310731247,108,25409,25517
"81LF3sFyx9aANNhZPTyPEULKHV1mTqd3qho7ZLQghNJL",135951.82174018,141168.225411065,0.0182444392141431,0.0305341559533021,0.0291974860001509,5,355851.38,"marbis GmbH",0,0,0.909573300181802,0.961934083666038,0.915113444310606,1075,732,74,0.917862702087362,0,"",1,1,51,1,1,0,0,25318,25318
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",140954.626234564,145180.090320151,0.000588684634285839,0.052023824570273,0.0397203775789531,5,349296.76,"LEVEL3",0,0,0.99708224472743,0.948214974067767,0.898257472347403,229,1304,118,0.917304168230512,0,"",1,1,52,1,1,0,0,25303,25303
"CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg",677967.44942733,679694.098383712,0.0706029945314889,0.0258056480807095,0.0258056480807095,0,373661.1,"PACKET",0,0,0.650063467677557,0.966356156801347,0.96091322232863,1635,583,22,0.913508870418674,0,"",1,1,53,1,1,0,0,25198,25198
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",0,20.3056953677,0.0850587462503153,0,0,0,377403.7,"UAB Cherry Servers",0,0,0.578415010524027,1,0.970537755965894,1686,1,9,0.91247750620823,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000,NOT_ELIGIBLE_MNDE_STAKE_MIN_STAKE_BELOW_100",0,0,54,0,0,0,0,0,0
"GfZybqTfVXiiF7yjwnqfwWKm2iwP96sSbHsGdSpwGucH",17822.865700186,18061.8747722817,0.00185121349257603,0.129285714285714,0.0514316652381362,0,347815.2,"JSC IOT",0,0,0.990824649372462,0.932946505536089,0.894447467523049,325,1812,123,0.912236190731654,0,"",1,1,55,1,1,0,0,25163,25163
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",1921921.62531862,1933883.42218874,0.046298970788126,0.0315972430796965,0.0315972430796965,6,363915.548,"LATITUDE-SH",587637626900623,0,0.7705238794019,0.958805425527068,0.93585139551366,1618,882,45,0.912182087651344,0,"",1,1,56,1,1,0.0169913114486264,15884,25162,41046
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5",330595.6987645,338412.270510941,0.0389046560436355,0.0270909615284218,0.0270909615284218,5,360795.37,"WEBNX",1547542089193040,0,0.807173045315588,0.964680442866137,0.927827492848333,1299,633,54,0.91210011246005,0,"",1,1,57,1,1,0.0447465486745968,41830,25160,66990
"4MpRU9fDDSQNNTeb4v5DPZZTKupYancGksH679AKLBnt",133899.728142611,136117.068341351,0.0208008096073812,0.0222297024037191,0.0222297024037191,5,352573.88,"LATITUDE-SH",0,0,0.896902911387704,0.971018258495801,0.906684969721782,1080,445,100,0.910128752191464,0,"",1,1,58,1,1,0,0,25105,25105
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",112641.663731428,115547.362645447,0.00249675651983912,0.0392361073899427,0.0339142204852086,7,346026.588,"Amarutu Technology Ltd",2100305628027,0,0.987625081281555,0.95578469052045,0.889847842567667,362,1005,130,0.909962559904633,0,"",1,1,59,1,1,0.0000607078574602561,57,25101,25158
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",373825.918671069,374751.807919292,0.000967291598249277,0.0272318826699966,0.0272318826699966,8,343926.82,"CETIN a.s.",0,0,0.995205717974398,0.9644967184049,0.884448043565249,282,639,140,0.907645276154322,0,"",1,1,60,1,1,0,0,25037,25037
"ASe5VJAvTWqPeZXaoKZFk23xzoD3SgXZk1JrkWQx3M1W",1572470.53035817,1575226.66713995,0.017598503899451,0.0263911118025264,0.0263911118025264,6,350263.082,"SERVERS-COM",0,0,0.912774812605289,0.965592864610672,0.900742482392139,1073,610,113,0.907582101057126,0,"",1,1,61,1,1,0,0,25035,25035
"BFx4GGeS6s66HGux6oy7jMwiKPu6sUAJrzhK89wHun6R",91564.970517661,97738.1991355026,0.00242250862091941,0.0390927578168957,0.0353375286622933,8,344660.52,"PERFECT-INTERNATIONAL",0,0,0.987993083410256,0.953929067403238,0.886334838929343,349,1086,133,0.907174124885937,0,"",1,1,62,1,1,0,0,25024,25024
"LunaFpQkZsZVJL2P2BUqNDJqyVYqrw9buQnjQtMLXdK",182887.305883798,183619.635684869,0.000663449685893099,0.0375544720566934,0.0369368963507882,8,343955.156,"VeloxServ Communications Ltd",0,0,0.996711679384246,0.951843908543425,0.884520912903448,242,1175,139,0.906959722795877,0,"",1,1,63,1,1,0,0,25018,25018
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",105098.769084232,108614.583828091,0.000493324250820818,0.039762305410275,0.0367155857086605,8,343860.856,"SIA BITE Latvija",0,0,0.997554888729743,0.952132439973392,0.884278409424051,223,1162,141,0.906925100897953,0,"",1,1,64,1,1,0,0,25017,25017
"AM3wUMazVnap88dVdE26jdSKBeLTe8EitNS7eTV35Tjd",6112.425941091,15754.5025483332,0.0000407412418278496,0.13,0.0411380509230309,5,343628.775,"ServeTheWorld AS",0,0,0.999798070195431,0.946366697305026,0.883681585988185,158,1376,143,0.906367592121365,0,"",1,1,65,1,1,0,0,25001,25001
"E8P6asEbbkar5kMLHpCGswDgny8PwBqjRTVxdTmV8XEE",8732.136789614,9132.9443695896,0.000588684634285839,0.0908333333333333,0.0194854111298179,8,342464.112,"LEVEL3",0,0,0.99708224472743,0.974596099479364,0.880686518863839,229,347,153,0.905817367505586,0,"",1,1,66,1,1,0,0,24986,24986
"4GAmUQ8FvKcTzeYGqxu2oSBMStYNwDTmBo7LC1Csg6SE",12787.112347201,13615.5640770645,0.000939536657005406,0.409880952380952,0.0426144852358308,8,343447.132,"NEXEON",0,0,0.995343282506301,0.944441811545227,0.883214469768585,281,1439,146,0.905174851864898,0,"",1,1,67,1,1,0,0,24968,24968
"GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e",2703408.96054393,2755283.89718776,0.0793784791210314,0.030477436956276,0.030477436956276,0,372729.2,"PACKET",0,0,0.606568674473794,0.960265361023027,0.958516732482917,1640,819,25,0.904505387292291,0,"",1,1,68,1,1,0,0,24950,24950
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",2130833.94697248,2134170.93275409,0.00570203719292003,0.0361105280715368,0.0361105280715368,8,344183.776,"RADIOKOMUNIKACE a.s.",0,0,0.971738434953009,0.95292127752577,0.885108835973012,590,1120,137,0.903652808243224,0,"",1,1,69,1,1,0,0,24926,24926
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",80589.402668982,144673.880964379,0.121966404078091,0.0325675163755021,0.0301343386882757,0,388414.5,"OVH SAS",3000000000000,0,0.395485973560377,0.960712671793686,0.998853315997206,1770,794,2,0.903093675298962,0,"",1,1,70,1,1,0.0000867255106575086,81,24911,24992
"R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21",17070.932313895,18813.6557171039,0.0278354844543169,0.0316666666666667,0.0214204767630453,5,351556.145,"LATITUDE-SH",0,0,0.862036263899336,0.972073277942784,0.904067745134244,1265,425,105,0.902832558237223,0,"",1,1,71,1,1,0,0,24904,24904
"EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH",269970.618969616,277817.148540013,0.0614366662415604,0.0758238037928778,0.0758238037928778,0,367228.2,"JSC Ufanet",0,0,0.695495437768798,0.90114551056596,0.944370267581888,1629,2456,41,0.902756850917111,0,"",1,1,72,1,1,0,0,24902,24902
"FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk",4873987.95945936,5241518.24674172,0.017598503899451,0.032931046980447,0.032931046980447,7,347958.105,"SERVERS-COM",0,0,0.912774812605289,0.957066492671972,0.894814964444824,1073,947,121,0.902366597102368,0,"",1,1,73,1,1,0,0,24891,24891
"6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn",98205.127983175,106596.540838021,0.0278354844543169,0.049912876294909,0.0415701939852806,5,352092.04,"LATITUDE-SH",0,0,0.862036263899336,0.945803295317203,0.905445861805419,1265,1397,102,0.901871880090005,0,"",1,1,74,1,1,0,0,24877,24877
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",111286.990783529,114579.114337028,0.0389046560436355,0.0318764399350512,0.0307163890354753,5,355510.995,"WEBNX",0,0,0.807173045315588,0.959953829754391,0.914238104471425,1299,830,81,0.901283151161524,0,"",1,1,75,1,1,0,0,24861,24861
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",47794.431344523,51553.2637610271,0.0793784791210314,0.00545138888888889,0.00545138888888889,0,369678.9,"PACKET",75227499272000,0,0.606568674473794,0.99289280887583,0.950672529267573,1640,75,37,0.900981188499934,0,"",1,1,76,1,1,0.00217516363059225,2033,24853,26886
"6mBPtjzc3tWBSDFvJEBnidhpf3bqPoLk7nP9STWyzdzv",17909.996200073,18249.2504641588,0.0019825487008834,0.0554166666666667,0.0302121843765654,8,340740.308,"HVC-AS",0,0,0.990173699824614,0.960611181293532,0.876253555260448,335,804,159,0.900268779503634,0,"",1,1,77,1,1,0,0,24833,24833
