"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1022056.26307935,1041973.51567342,0.00268594296560915,0.0581339818161942,0.0581339818161942,0,392629.8,"AS-WAVE-1",0,0,0.986687397983071,0.925134335700743,0.998734506608928,373,2329,3,0.991219553673551,0,"",1,1,1,1,1,0,0,27144,27144
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",2600211.49327459,2766002.18775001,0.0284918971400128,0.0222137815746471,0.0222137815746471,0,393127.3,"LATITUDE-SH",8507500000000,0,0.858782821456432,0.971392816004885,1,1270,595,1,0.976073727609058,0,"",1,1,2,1,1,0.000246043146903653,229,26729,26958
"7ztvwhHQxU68beHN88iK2h7KMZb3zdHcESWpNHJhQwsc",47452.349045554,54014.7679297841,0.00040653410939578,0.269939309056956,0.0500829519842875,0,382415.8,"TIER-NET",0,0,0.997985055202591,0.935502551980244,0.972753100585993,215,2017,9,0.973769512941951,0,"",1,1,3,1,1,0,0,26666,26666
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",252150.138179077,263809.024331541,0.0284918971400128,0.0337376183746887,0.0337376183746887,0,392070.2,"LATITUDE-SH",6501528140136,0,0.858782821456432,0.956552275750149,0.997311049118187,1270,1297,5,0.972863723834221,0,"",1,1,4,1,1,0.000188039223060362,175,26641,26816
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",122469.485443675,128751.086437692,0.000331831619235297,0.0306446558928839,0.0289074884670709,0,380519.6,"Web Werks India Pvt. Ltd.",0,0,0.998355310466352,0.962772577076296,0.96792972657966,197,959,13,0.9722138818312,0,"",1,1,5,1,1,0,0,26623,26623
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",95904.947543688,101155.837506553,0.00040653410939578,0.0155013105671,0.0132467567130088,0,379113.1,"TIER-NET",2704427055171,0,0.997985055202591,0.982940662068089,0.964352005062991,215,254,25,0.970956217161783,0,"",1,1,6,1,1,0.0000782078462042293,73,26589,26662
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",660102.372867929,667194.707460328,0.00208516034483258,0.0262129076510939,0.0262129076510939,0,379987.8,"Latitude.sh LTDA",771753362570855,0,0.98966511569022,0.966242691740624,0.9665769840965,345,805,20,0.970103289545082,0,"",1,1,7,1,1,0.022319322443895,20804,26565,47369
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",40476.687398383,42612.6655295715,0.000109850462258871,0.82241341991342,0.059930492557452,0,380859.9,"ZEN-ECN",0,0,0.999455537401891,0.922820766840274,0.968795349496206,167,2354,12,0.969975795123548,0,"",1,1,8,1,1,0,0,26562,26562
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",313964.883226201,326034.561088304,0.00084047569378383,0.0435716024715929,0.0435716024715929,0,380058,"ASN-CXA-ALL-CCI-22773-RDC",48806897898122,0,0.99583426805427,0.943887948808794,0.96675555220917,271,1786,19,0.96947015438531,0,"",1,1,9,1,1,0.00141150201613733,1316,26548,27864
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",68562.081633288,77107.6987995646,0.00570251802125465,0.0268783504781223,0.0232297850749808,0,380403.8,"RADIOKOMUNIKACE a.s.",0,0,0.971736051776471,0.970084394069788,0.967635165504914,590,650,15,0.968454473282452,0,"",1,1,10,1,1,0,0,26520,26520
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",54997.860207515,59097.0741253994,0.000152389254905649,0.0346457083517506,0.0300839442657002,0,378073.1,"MWAY",25152661503971,0,0.999244698220256,0.961257522677278,0.961706551541956,168,1067,29,0.967447110349027,0,"",1,1,11,1,1,0.000727423557938179,678,26493,27171
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",432791.17395343,445590.249611043,0.0125112323494721,0.057266481185982,0.057266481185982,0,384217.7,"RELIABLESITE",1000000000000,0,0.937989354523738,0.926251513794035,0.977336603181718,864,2317,8,0.967353558050668,0,"",1,1,12,1,1,0.0000289333344679739,27,26490,26517
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",442714.473516984,456807.228596427,0.0011777270385104,0.0302005324965244,0.0302005324965244,0,378338.1,"ALLNODES",0,0,0.994162716204695,0.961107378904609,0.962380633448758,289,1078,27,0.967172241984737,0,"",1,1,13,1,1,0,0,26485,26485
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",141137.579985882,145883.204827091,0.00276280424754218,0.0330578866530879,0.0328974738876501,0,377508.3,"OOO NIIR-RadioNet",0,0,0.986306442888348,0.957634224262266,0.960269866783609,374,1244,30,0.964072752144235,0,"",1,1,14,1,1,0,0,26400,26400
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",64884.299165835,69937.017166833,0.00287017915451911,0.0886547619047619,0.052784752483533,0,378251.2,"ORACLE-BMC-31898",0,0,0.985774250127186,0.932023139718073,0.962159585457433,407,2093,28,0.963474422657445,0,"",1,1,15,1,1,0,0,26384,26384
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",213777.693048405,219821.842247884,0.000781141143570482,0.0195872823648756,0.0195872823648756,0,375701.6,"23M GmbH",0,0,0.996128353693078,0.974775254330591,0.955674154402404,253,461,38,0.963367192749291,0,"",1,1,16,1,1,0,0,26381,26381
"BACKboNezqTz4fKH3x26e6xVXL4r9ApVoBL5x9qfj1oS",28340.425172482,36676.4487554962,0.00299859240961137,0.0223611111111111,0.0171780717057881,0,376390.7,"EVERYWHERE-WIRELESS-LLC",0,0,0.985137782942057,0.977877865760163,0.95742702173062,411,368,34,0.963263357611575,0,"",1,1,17,1,1,0,0,26378,26378
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",211009.899418845,213532.572724721,0.00252405624548579,0.0305915478137604,0.0305915478137604,1,376594.515,"Amarutu Technology Ltd",0,0,0.987489772979272,0.960603824519351,0.95794546702811,362,1101,33,0.962695233904538,0,"",1,1,18,1,1,0,0,26362,26362
"LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq",100754.10700184,107560.462350319,0.000378317882181937,0.113486244226581,0.0532708370678927,1,376708.767,"STACKPATH",35293595309016,0,0.998124906051297,0.931397153949047,0.958236090447038,213,2129,32,0.962308297732464,0,"",1,1,19,1,1,0.00102070984394941,951,26352,27303
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",123858.701284825,124843.530087463,0.000321833015528783,0.0404206123758001,0.037940157726465,0,374809.6,"TEXASNET-ASN",0,0,0.998404867524552,0.951140193341803,0.953405169267054,196,1521,39,0.960153970850881,0,"",1,1,20,1,1,0,0,26293,26293
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",119325.168640943,130446.579222856,0.00923825470725227,0.042040180337034,0.0338831474804932,0,376324.4,"Inetcom LLC",0,0,0.954211533966516,0.95636486155899,0.957258374068654,646,1304,35,0.956720897706043,0,"",1,1,21,1,1,0,0,26199,26199
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",63663.38878523,64915.7119837956,0.0284918971400128,0.0265913781780655,0.0201181754838577,0,382237.3,"LATITUDE-SH",3083323237488630,0,0.858782821456432,0.974091563573778,0.972299049188393,1270,497,10,0.954972899874659,0,"",1,1,22,1,1,0.0891705878106113,83116,26151,109267
"DDBCYLw8kkN8ZLHsBeT42YvEz5F6eq57zqaLCyLzFQnG",15003.56232576,32683.2712614553,0.0284918971400128,0.0195535714285714,0.0164638273809802,0,380386.7,"LATITUDE-SH",0,0,0.858782821456432,0.978797678478614,0.967591668144136,1270,352,16,0.951713846371756,0,"",1,1,23,1,1,0,0,26062,26062
"AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA",148589.623089174,153740.874069165,0.0284918971400128,0.0245015909594999,0.0245015909594999,0,380347.9,"LATITUDE-SH",0,0,0.858782821456432,0.968446546645105,0.967492972378159,1270,715,17,0.950841685641504,0,"",1,1,24,1,1,0,0,26038,26038
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",41482.75752218,44736.7598092149,0.0284918971400128,0.0318300653594771,0.0255088881539184,0,379820.8,"LATITUDE-SH",0,0,0.858782821456432,0.967149336798971,0.966152185309949,1270,770,22,0.949710525600871,0,"",1,1,25,1,1,0,0,26007,26007
"ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142",23619.106347409,27308.4331360278,0.0284918971400128,0.0336195054945055,0.0161077251698522,0,379335.6,"LATITUDE-SH",7813826419930,0,0.858782821456432,0.979256271331909,0.964917979494174,1270,341,24,0.949692439168193,0,"",1,1,26,1,1,0.000225976479450058,211,26006,26217
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",1001506.91396637,1006420.24191821,0.0284918971400128,0.0329228315956605,0.0329228315956605,0,380175.9,"LATITUDE-SH",3786003153965130,0,0.858782821456432,0.957601568290733,0.967055455065064,1270,1246,18,0.949670904758018,0,"",1,1,27,1,1,0.1,93210,26006,119216
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",14722.464199014,39078.6932647594,0.000100665636598377,0.167040149393091,0.0345855794007947,0,368828,"CENTURYLINK-US-LEGACY-QWEST",0,0,0.99950106105231,0.955460261001873,0.938189741592609,165,1345,47,0.948950753771737,0,"",1,1,28,1,1,0,0,25986,25986
"BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2",4216720.95799901,4233768.46154677,0.0110392108258924,0.0344867438884608,0.0344867438884608,5,371945.52,"HURRICANE",0,0,0.94528527888054,0.95558754260303,0.946119793766549,851,1340,42,0.946719695233046,0,"",1,1,29,1,1,0,0,25925,25925
"73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD",20132.593644619,21677.1716215042,0.0284918971400128,0.0635714285714286,0.0208052161094636,0,376234.4,"LATITUDE-SH",0,0,0.858782821456432,0.97320678411726,0.957029440590872,1270,531,36,0.943158987149142,0,"",1,1,30,1,1,0,0,25827,25827
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",6419945.50715754,6459783.18849496,0.0324560274240055,0.0292088441878266,0.0292088441878266,1,376943.391,"AMAZON-AES",0,0,0.839135014526146,0.962384487433717,0.958832904761384,1294,979,31,0.940691043392296,0,"",1,1,31,1,1,0,0,25760,25760
"RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh",72507.045234836,74447.7271791277,0.000191902328769294,0.0273896650734886,0.0260435131056409,4,363048.864,"MARKLEY-NETWORK-SERVICES",0,0,0.999048855704779,0.966460840141573,0.923489322669782,175,799,68,0.938419367557611,0,"",1,1,32,1,1,0,0,25698,25698
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",339036.280151392,363158.306955289,0.0125112323494721,0.0767993475802901,0.0767993475802901,0,369948.4,"RELIABLESITE",0,0,0.937989354523738,0.90109684568783,0.941039709020462,864,2476,44,0.93749789576461,0,"",1,1,33,1,1,0,0,25672,25672
"8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp",245355.490093271,249598.931957556,0.000643481314670319,0.023349019831218,0.023349019831218,5,361309.035,"Blix Solutions AS",0,0,0.996810650577015,0.9699308420688,0.919063710406273,236,659,75,0.934937634406582,0,"",1,1,34,1,1,0,0,25602,25602
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo",131806.039745076,135025.383244239,0.00281119648854098,0.0273701999949834,0.0273701999949834,6,362187.076,"JSC ER-Telecom Holding",0,0,0.986066591687718,0.964752316276792,0.921297187959218,391,866,69,0.934604413788032,0,"",1,1,35,1,1,0,0,25593,25593
"FXRu5NA4ouLGFuZNNWZFwwnvQz9zE7JCX3D23RJTc2NU",25003.694844608,26674.2165003796,0.000105416980035752,0.0297916666666667,0.0224723187785945,5,360644.32,"Netrouting",0,0,0.999477511503777,0.97105986858042,0.917372871332009,166,608,84,0.934134123454466,0,"",1,1,36,1,1,0,0,25580,25580
"7DrGM5rSgw8iCnXNxgjfmy4GFy6PuKu3gsujT5TjcDaA",140315.668459808,142914.386054423,0.00125162835955058,0.0270201371206923,0.0248992734833646,5,361145.445,"Psittacus Systems LIMITED",0,0,0.993796431853861,0.967934406148287,0.918647585654825,290,739,78,0.934000240492635,0,"",1,1,37,1,1,0,0,25577,25577
"FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa",137629.621551199,140625.918775699,0.000362547951056252,0.0272033725222622,0.0272033725222622,5,360635.2,"uvensys GmbH",0,0,0.998203068104475,0.964967158769572,0.917349672739594,207,859,85,0.933451540182651,0,"",1,1,38,1,1,0,0,25562,25562
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",116804.796073217,143378.322068251,0.000369726897502056,0.056698730899784,0.0364459101317278,8,359262.747,"Informacines sistemos ir technologijos, UAB",6248591060688,0,0.99816748638954,0.953064503965515,0.913858556757569,210,1438,90,0.929845003409253,0,"",1,1,39,1,1,0.000180737261989697,168,25463,25631
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx",229.087172973,6364.08961989,0.0000165055389566047,0,0,6,357061.068,"TELUS Communications",0,0,0.999918191981729,1,0.908258134197244,155,1,107,0.929416748148915,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000",0,0,40,0,1,0,0,0,0
"H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb",24382.599890408,27017.7948448367,0.000378317882181937,0.066547619047619,0.0340361445628637,5,358909.335,"STACKPATH",0,0,0.998124906051297,0.956167830014794,0.912959580777015,213,1322,94,0.929385649991349,0,"",1,1,41,1,1,0,0,25450,25450
"BEARSLRLiizzRK7oJzhDUoPCzP1EG7Xt1WqCLL7zeN81",53039.357834461,57489.2045945279,0.0284918971400128,0.0244925213675214,0.023994629931757,2,368979.016,"LATITUDE-SH",0,0,0.858782821456432,0.969099417357381,0.938573881793506,1270,684,46,0.928646452169639,0,"",1,1,42,1,1,0,0,25430,25430
"BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg",235585.4830036,310755.920991189,0.00138983622278407,0.0370041907726929,0.0370041907726929,5,358632.6,"01node Staking Services S.r.l.",0,0,0.993111418693717,0.952345543217507,0.912255648488416,307,1463,96,0.927778835806854,0,"",1,1,43,1,1,0,0,25406,25406
"F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB",86801.57437739,93004.0160232887,0.000239813304115686,0.0336738758553275,0.022968383577762,5,357313.81,"I P House Limited",0,0,0.998811389848208,0.970421030166726,0.908901035364372,190,629,105,0.927465704885143,0,"",1,1,44,1,1,0,0,25398,25398
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",1922105.96891368,1935588.7399479,0.0284918971400128,0.0270030923002366,0.0270030923002366,6,368158.52,"LATITUDE-SH",592637626900623,0,0.858782821456432,0.965225082128673,0.936486781762549,1270,850,50,0.926742964820541,0,"",1,1,45,1,1,0.0171392673387948,15976,25378,41354
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",239275.082056955,265240.442244225,0.0031276655312987,0.0345076761725639,0.0345076761725639,5,358601.345,"M247 Europe SRL",0,0,0.984498045195534,0.955560585747406,0.912176144978993,436,1341,97,0.926639855840646,0,"",1,1,46,1,1,0,0,25375,25375
"EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z",224395.924533216,254193.875063424,0.0284918971400128,0.0607880860092462,0.0607880860092462,0,369693.2,"LATITUDE-SH",0,0,0.858782821456432,0.921716347334481,0.940390555425685,1270,2470,45,0.926399041884938,0,"",1,1,47,1,1,0,0,25369,25369
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",18913.111619444,20850.7365502909,0.00208516034483258,0.028125,0.0187382196753467,6,357155.754,"Latitude.sh LTDA",4000000000000,0,0.98966511569022,0.975868687814715,0.908498987478102,345,419,106,0.926168368767398,0,"",1,1,48,1,1,0.000115678435908958,108,25362,25470
"81LF3sFyx9aANNhZPTyPEULKHV1mTqd3qho7ZLQghNJL",135951.82174018,141488.805972639,0.0167400215064867,0.030546111955215,0.0292094420020638,5,361457.425,"marbis GmbH",0,0,0.917029792916639,0.962383717561112,0.919441170837029,1077,980,72,0.922373462443437,0,"",1,1,49,1,1,0,0,25258,25258
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",140149.558734291,144190.039943896,0.000589913324959595,0.044211324570273,0.0319078775789531,5,355259.815,"LEVEL3",0,0,0.997076154847581,0.958908638687773,0.903676277378854,233,1180,114,0.922294132474729,0,"",1,1,50,1,1,0,0,25256,25256
"CEUNARH523wjP3WWMapXFgUyYrKEgu9cm9sYLF9rNJpB",26133.531757848,35790.8571820504,0.0000922482859403872,0.0625829725829726,0.0328844103803153,10,354806.768,"Syn hf",0,0,0.999542780791256,0.957651047609371,0.902523859319869,164,1241,115,0.921690400183891,0,"",1,1,51,1,1,0,0,25240,25240
"GfZybqTfVXiiF7yjwnqfwWKm2iwP96sSbHsGdSpwGucH",17822.865700186,18013.3957131186,0.0018428201139256,0.104285714285714,0.0406244081504377,0,353729.1,"JSC IOT",0,0,0.9908662502966,0.947683382284689,0.899782589507266,325,1649,116,0.917480136765427,0,"",1,1,52,1,1,0,0,25124,25124
"EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH",270104.534519141,279816.071902309,0.048995966495228,0.0674060822738905,0.0674060822738905,0,372530.4,"OVH SAS",0,0,0.757156495600483,0.913193609493314,0.947607556127494,1644,2473,40,0.915660166305324,0,"",1,1,53,1,1,0,0,25074,25074
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5",330595.6987645,336893.830047385,0.0397665828233932,0.0182199937864864,0.0182199937864864,5,365921.095,"WEBNX",1547542089193040,0,0.802900993252843,0.976536065555144,0.930795431912258,1312,400,52,0.914637874706416,0,"",1,1,54,1,1,0.0447553664609948,41717,25046,66763
"4MpRU9fDDSQNNTeb4v5DPZZTKupYancGksH679AKLBnt",133899.728142611,136059.362954493,0.0234804051586387,0.0176910119275286,0.0176910119275286,5,359020.105,"LATITUDE-SH",0,0,0.883621769681803,0.977217294967544,0.913241347014059,1093,382,92,0.913605715728595,0,"",1,1,55,1,1,0,0,25018,25018
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",112641.663731428,115720.679693332,0.00252405624548579,0.0393353137391491,0.034013426834415,7,351598.497,"Amarutu Technology Ltd",2100305628027,0,0.987489772979272,0.956197086187836,0.894362963345461,362,1316,127,0.913446635815461,0,"",1,1,56,1,1,0.0000607215710086891,57,25014,25071
"CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg",677556.487250894,679446.152751344,0.0763707020508164,0.0208891360213403,0.0208891360213403,0,379660,"marbis GmbH",0,0,0.621476414364069,0.973098711011749,0.965743157496312,1661,534,23,0.913344854977155,0,"",1,1,57,1,1,0,0,25011,25011
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",0,31.0118065576,0.0853438542367677,0,0,0,381987.3,"UAB Cherry Servers",0,0,0.577001901904787,1,0.971663122861221,1708,1,11,0.913125771724752,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000,NOT_ELIGIBLE_MNDE_STAKE_MIN_STAKE_BELOW_100",0,0,58,0,0,0,0,0,0
"ASe5VJAvTWqPeZXaoKZFk23xzoD3SgXZk1JrkWQx3M1W",1573196.29502536,1575900.99397852,0.0178127582545464,0.0221113478579218,0.0221113478579218,6,356144.756,"SERVERS-COM",0,0,0.911712882774202,0.971524731418378,0.905927306498429,1081,590,111,0.911863350919314,0,"",1,1,59,1,1,0,0,24970,24970
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",373825.918671069,374878.27140504,0.000966404288523242,0.0251087837621676,0.0251087837621676,8,349538.268,"CETIN a.s.",0,0,0.995210115834442,0.967664596207353,0.889122347901049,282,750,138,0.911485254375902,0,"",1,1,60,1,1,0,0,24960,24960
"AM3wUMazVnap88dVdE26jdSKBeLTe8EitNS7eTV35Tjd",6112.425941091,15227.7070787648,0.0000393032466809576,0.105,0.0303307938353324,5,349409.335,"ServeTheWorld AS",0,0,0.999805197471526,0.960939626733543,0.888794380344484,159,1085,139,0.911422601932418,0,"",1,1,61,1,1,0,0,24958,24958
"BFx4GGeS6s66HGux6oy7jMwiKPu6sUAJrzhK89wHun6R",91564.970517661,95848.5963451659,0.00242607311866717,0.0330582750582751,0.0293030459036726,8,350185.488,"PERFECT-INTERNATIONAL",0,0,0.98797541634118,0.962263173293267,0.890768684850938,349,988,130,0.911223142652693,0,"",1,1,62,1,1,0,0,24953,24953
"LunaFpQkZsZVJL2P2BUqNDJqyVYqrw9buQnjQtMLXdK",182887.305883798,183720.031659896,0.000665381422165679,0.0340500182357839,0.0334324425298787,8,349542.316,"VeloxServ Communications Ltd",0,0,0.996702104930683,0.956945284995964,0.889132644820139,240,1278,137,0.910898149466055,0,"",1,1,63,1,1,0,0,24944,24944
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",105098.769084232,108749.470645501,0.000493445700827489,0.034295272443242,0.0312485527416275,8,349248.652,"SIA BITE Latvija",0,0,0.997554286775188,0.959757725407679,0.888385650144368,222,1130,141,0.910670984646287,0,"",1,1,64,1,1,0,0,24938,24938
"E8P6asEbbkar5kMLHpCGswDgny8PwBqjRTVxdTmV8XEE",8732.136789614,9199.0782360156,0.000589913324959595,0.0533333333333333,0.00867815404211935,8,348035.264,"LEVEL3",0,0,0.997076154847581,0.988824165368395,0.88529914864727,233,133,153,0.910459073964328,0,"",1,1,65,1,1,0,0,24932,24932
"DeNodee9LR1WPokmRqidmAQEq8UbBqNCv6QfFTvU6k69",42689.995315493,50013.3003198512,0.0284918971400128,0.0412324929971989,0.0250654924344782,3,359399.162,"LATITUDE-SH",0,0,0.858782821456432,0.967720347317196,0.914205556317254,1270,747,89,0.909795504107892,0,"",1,1,66,1,1,0,0,24914,24914
"R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21",16497.92595324,18364.4505472863,0.0284918971400128,0.015,0.0106132196753467,5,358267.42,"LATITUDE-SH",0,0,0.858782821456432,0.986332163796022,0.911326738183789,1270,192,100,0.909012706811291,0,"",1,1,67,1,1,0,0,24892,24892
"4GAmUQ8FvKcTzeYGqxu2oSBMStYNwDTmBo7LC1Csg6SE",12787.112347201,13515.6504464337,0.000708789208358083,0.376547619047619,0.035474286163032,8,348696.836,"NEXEON",0,0,0.996486958671282,0.954315773388199,0.886981992855749,243,1391,147,0.909008432252943,0,"",1,1,68,1,1,0,0,24892,24892
"GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e",2703408.96054393,2764719.97670339,0.0807202910184498,0.0262765988453677,0.0262765988453677,0,378898.1,"PACKET",0,0,0.599918120831877,0.966160669429054,0.963805108421623,1662,811,26,0.908003691946849,0,"",1,1,69,1,1,0,0,24865,24865
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",2131382.72496248,2134944.70678708,0.00570251802125465,0.0305388135668098,0.0305388135668098,8,349698.348,"RADIOKOMUNIKACE a.s.",0,0,0.971736051776471,0.96067173633798,0.889529544246864,590,1098,134,0.90764917556612,0,"",1,1,70,1,1,0,0,24855,24855
"FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk",4876212.72941932,5331391.93566724,0.0178127582545464,0.0279091196110069,0.0279091196110069,7,353589.813,"SERVERS-COM",0,0,0.911712882774202,0.964058288897331,0.899428284425935,1081,903,117,0.906289761438853,0,"",1,1,71,1,1,0,0,24818,24818
"6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn",100014.185154644,108221.018382839,0.0284918971400128,0.0392622524089909,0.0322335251328761,5,357868.99,"LATITUDE-SH",0,0,0.858782821456432,0.95848926572053,0.910313249677649,1270,1208,102,0.906091338877683,0,"",1,1,72,1,1,0,0,24812,24812
"6mBPtjzc3tWBSDFvJEBnidhpf3bqPoLk7nP9STWyzdzv",17909.996200073,18117.5456025593,0.00201324851400186,0.0366666666666667,0.0194049272888668,8,346484.42,"HVC-AS",0,0,0.990021539335999,0.97501009346387,0.881354258531524,335,450,158,0.905276596727008,0,"",1,1,73,1,1,0,0,24790,24790
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",111286.990783529,114795.695312128,0.0397665828233932,0.0254020809606922,0.0242420300611163,5,361216.695,"WEBNX",0,0,0.802900993252843,0.968780812395987,0.918828824658069,1312,704,76,0.904836234267874,0,"",1,1,74,1,1,0,0,24778,24778
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",47794.431344523,51476.6271899417,0.0807202910184498,0.0040625,0.0040625,0,376083.6,"PACKET",75227499272000,0,0.599918120831877,0.994768262009347,0.956645849830322,1662,71,37,0.904697153998178,0,"",1,1,75,1,1,0.00217557263433618,2028,24774,26802
"popBKwvD4E2muAkrW6xpcqrAjahaDG2s69BaknDqTBC",3541.633303009,27766.0741381015,0.00287017915451911,0.188984593837535,0.0414631859662543,0,347562.9,"ORACLE-BMC-31898",7163414525398,0,0.985774250127186,0.946603193788757,0.884097593832838,407,1686,155,0.904548279413193,0,"",1,1,76,1,1,0.000207145106162553,193,24770,24963
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",335808.57870606,342577.665614123,0.00125162835955058,0.0255117120338691,0.0255117120338691,9,345899.008,"Psittacus Systems LIMITED",0,0,0.993796431853861,0.967145700171274,0.879865142919355,290,771,163,0.904106922544042,0,"",1,1,77,1,1,0,0,24758,24758
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",89113.521628457,153942.187367292,0.121878675932063,0.0257733987284433,0.0233402210412169,0,392698,"OVH SAS",3000000000000,0,0.395920789157246,0.969942173259919,0.998907987310981,1784,658,2,0.90391258651417,0,"",1,1,78,1,1,0.000086772552422453,81,24753,24834
"HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR",68758.064824459,76179.4727647492,0.00276280424754218,0.0387934149184149,0.0198646208294643,8,346060.208,"OOO NIIR-RadioNet",0,0,0.986306442888348,0.974418094409002,0.880275188215115,374,477,159,0.903829450948988,0,"",1,1,79,1,1,0,0,24750,24750
