vote_account,msol_votes
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,1915.6507206110002
4qvFxnUXYjBdcviCwVV7gKcGJMCENEBfS82hSLJUhyvu,46.01961118
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,89.771704527
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,0
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,1812.955020638
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,6699.476682928001
76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,30.5453629
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,22836.681904079
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,0
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,1355.931641892
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,40.498773397
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,62.152142785
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,89.81034094
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,1692.0250201579997
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,23204.626354475004
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,29.093736918999998
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,276.796815953
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,325000.035578393
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,467895.982010066
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,0
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,512.052988647
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,55.574354346
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,0
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,96.690845801
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,0.178943692
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,576.372046966
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,2046.593838973
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,928.886916856
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,6.3904e-05
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,10294.455885945
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,801.172474146
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,109.667942392
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,33591.472712421
