vote_account,msol_votes
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,1551.53665845
4K4qpgksvHbKnk8mpMNncHxihMN1ayidQ8odqJKaN7mH,1.789913578
4qvFxnUXYjBdcviCwVV7gKcGJMCENEBfS82hSLJUhyvu,8.129734225
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,88.771704527
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,0
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,5734.309835248
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,6699.476682928001
76DafWkJ6pGK2hoD41HjrM4xTBhfKqrDYDazv13n5ir1,0
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,21190.128183912
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,906.000663266
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,40.498773806
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,62.263279862000005
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,49.563115026
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,1692.0250201579997
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,23260.908512280002
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,97.997620516
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,135.755352511
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,295000.035578393
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,462422.0086189351
ExArtqMtiiuwjReNHtjjuA246ydbvdKoyt7dMnjdpmpB,0
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,512.052988647
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,55.574354346
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,0
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,289.78651295599997
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,0.178943692
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,348.49258523599997
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,1459.2228343000002
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,3897.115697139
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,3.7766e-05
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,35.643631586
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,10300.005946998
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,762.5236871219998
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,279.690116915
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,31672.02125653
